,user_id,cate_name,rating
57969,A2UELCEOF5UTCO,Hand Tools,5.0
57970,A2UEN4IYMPNQ9C,Planters,5.0
57971,A2UEO404GNCDCN,Traps,2.0
57972,A2UEO5XR3598GI,Garden Hoses,4.0
57973,A2UEOZ34D8GWOR,Traps,2.5
57974,A2UEQ9NM3T3DO3,Lures,1.0
57975,A2UERKSJKBGXQA,Feeders,5.0
57976,A2UERKSJKBGXQA,Traps,2.0
57977,A2UETLERV7XTHH,Garden Hoses,4.0
57978,A2UEV21JCD1Y6P,Flowers,5.0
57979,A2UEV5BRCTF9YV,Traps,3.5
57980,A2UEWWCYWK97ZD,Garden Hoses,4.0
57981,A2UEY8MNXX3CX0,Flowers,1.0
57982,A2UF077PIVN5F0,Traps,4.0
57983,A2UF0TMSI4SVLF,Traps,1.0
57984,A2UF19I4T3OY4E,Flowers,3.6666666666666665
57985,A2UF34QX6DJJCV,Feeders,3.5
57986,A2UF5OKG6D3UCB,Garden Hoses,1.0
57987,A2UF5ZA46SWP2K,Flowers,5.0
57988,A2UFAKH7Y8VH5N,Traps,4.5
57989,A2UFAKQ7EHYQIQ,Planters,5.0
57990,A2UFFZVK6V37V4,Feeders,1.0
57991,A2UFH4BZTIOKV6,Feeders,5.0
57992,A2UFH4BZTIOKV6,Traps,5.0
57993,A2UFHATEG76AO5,Feeders,5.0
57994,A2UFHTGDPTUJQ7,Flowers,2.0
57995,A2UFHTGDPTUJQ7,Lures,5.0
57996,A2UFHTGDPTUJQ7,Planters,5.0
57997,A2UFKIS7QBBMQO,Stands,5.0
57998,A2UFLC250UOE3L,Garden Hoses,3.0
57999,A2UFLLIRU4NG9G,Traps,4.0
58000,A2UFMORD5R12XJ,Stands,2.0
58001,A2UFNJ4D2RF8XQ,Garden Hoses,5.0
58002,A2UFVH9QTY35IX,Planters,5.0
58003,A2UFVVEQJKF4J3,Flowers,5.0
58004,A2UFWDQBLUYUAZ,Traps,5.0
58005,A2UFZYIKG75PFC,Garden Hoses,5.0
58006,A2UG0VXVZ0RLYJ,Traps,4.0
58007,A2UG3P8IDS5BD,Lures,5.0
58008,A2UG77TLO5FSFI,Planters,5.0
58009,A2UG79JAJFVA59,Planters,5.0
58010,A2UG7A843QE782,Traps,1.0
58011,A2UG83VZWZ89M6,Flowers,1.0
58012,A2UG91K5AC0FJD,Traps,5.0
58013,A2UGBDQKM13WHW,Planters,1.0
58014,A2UGFLIN2R6G76,Stands,4.0
58015,A2UGG74DYLL1B3,Feeders,5.0
58016,A2UGG8DLWATS5F,Garden Hoses,1.0
58017,A2UGHCMY5XYDVX,Feeders,5.0
58018,A2UGM25IUSR7SY,Planters,5.0
58019,A2UGPF94YCH73D,Feeders,4.0
58020,A2UGRRWSROLP0Z,Stands,4.0
58021,A2UGT4XKMJFP0G,Planters,5.0
58022,A2UGTIVW0QRNLH,Flowers,1.0
58023,A2UGU10H1Q3FDD,Garden Hoses,1.0
58024,A2UGV75KZ1YQPR,Hooks & Hangers,5.0
58025,A2UGVAAZKXY7BR,Feeders,5.0
58026,A2UGVAAZKXY7BR,Flowers,5.0
58027,A2UGVAAZKXY7BR,Hooks & Hangers,5.0
58028,A2UGY6V3EKYAGR,Garden Hoses,1.0
58029,A2UGYAIKNLBESS,Garden Hoses,1.0
58030,A2UGYAIKNLBESS,Planters,3.5
58031,A2UGZDRPPSVP76,Hooks & Hangers,5.0
58032,A2UH0A46QDQQ4G,Traps,1.0
58033,A2UH2X28FGUHWD,Feeders,3.0
58034,A2UH5HZG2WX3R2,Planters,5.0
58035,A2UH5UGGHTKXHS,Stands,1.0
58036,A2UH7MJEKIV1QM,Feeders,4.0
58037,A2UH8S2VEQWIV2,Planters,4.0
58038,A2UH8ZHW93V0FW,Lures,2.5
58039,A2UH94HAHYIOUI,Planters,5.0
58040,A2UHBILX9067IH,Traps,5.0
58041,A2UHCHQK4VXIMG,Traps,5.0
58042,A2UHH455Q6LV1J,Traps,5.0
58043,A2UHH5WR9C4DWO,Feeders,5.0
58044,A2UHHEP0J237RU,Stands,5.0
58045,A2UHHON51XUGX2,Cacti & Succulents,5.0
58046,A2UHM7I1JTUUN8,Traps,5.0
58047,A2UHNGZ6U5KH1Z,Garden Hoses,5.0
58048,A2UHOMT4PZ9QTY,Traps,2.0
58049,A2UHQQQNV8MKCN,Feeders,1.0
58050,A2UHRYVU3HV9OE,Cacti & Succulents,4.0
58051,A2UHRYVU3HV9OE,Hand Tools,4.0
58052,A2UHTSRJP5002U,Traps,4.0
58053,A2UHXPMDDHRFC9,Feeders,3.5
58054,A2UHZ066BC4UYA,Cacti & Succulents,3.0
58055,A2UHZTXD1H5LX0,Planters,5.0
58056,A2UHZY5FPP05QI,Deer Off,2.0
58057,A2UI0DG5CL53WL,Garden Hoses,5.0
58058,A2UI0PNKPOINWT,Cacti & Succulents,5.0
58059,A2UI1MSZTK7KO3,Planters,5.0
58060,A2UI3IS4AEY524,Stands,5.0
58061,A2UI3W0KA1WWI7,Garden Hoses,5.0
58062,A2UI77WI0R3JI,Feeders,4.0
58063,A2UI7VDV2OJSC4,Garden Hoses,2.0
58064,A2UI8D11YZ755H,Traps,1.0
58065,A2UI8Y7N88X6JY,Garden Hoses,5.0
58066,A2UI9FZO28KMJB,Traps,3.0
58067,A2UIAGRJGP02N,Flowers,3.0
58068,A2UIAXTRNZDMHU,Feeders,5.0
58069,A2UIG46UCJL2LJ,Feeders,1.0
58070,A2UIK46XU5TA2N,Flowers,3.0
58071,A2UIKGRL1A202D,Planters,4.0
58072,A2UIKY0ZN1LS3W,Feeders,2.5
58073,A2UIOG8QZBMJ0I,Garden Hoses,1.0
58074,A2UIQ1VB7J5QZL,Cacti & Succulents,5.0
58075,A2UIQP84ZEALB9,Flowers,5.0
58076,A2UIQP84ZEALB9,Traps,4.0
58077,A2UIRA0X7TN6D3,Planters,5.0
58078,A2UIRSNBCCBSSI,Cacti & Succulents,4.0
58079,A2UIRSNBCCBSSI,Garden Hoses,1.0
58080,A2UIRYDI87ZNYE,Garden Hoses,1.0
58081,A2UITU26YTIK2Q,Flowers,1.0
58082,A2UIVY8QB5BQXW,Garden Hoses,4.0
58083,A2UIX6MVQ5J8F7,Feeders,5.0
58084,A2UIY7NX8ZDGKN,Planters,5.0
58085,A2UIZ849L45W32,Garden Hoses,1.0
58086,A2UJ4E543HO1TU,Planters,5.0
58087,A2UJ4U98CX6T17,Planters,5.0
58088,A2UJ651ABZP41G,Traps,5.0
58089,A2UJ6S1KM67IL8,Feeders,5.0
58090,A2UJ999QRK2UUS,Traps,1.0
58091,A2UJBES9DDPW0V,Traps,5.0
58092,A2UJBZN1WMRYBQ,Garden Hoses,5.0
58093,A2UJDNSDE3AY26,Planters,4.0
58094,A2UJDNSDE3AY26,Stands,5.0
58095,A2UJDPSJNMYSUT,Feeders,5.0
58096,A2UJETY4FVIU8K,Feeders,5.0
58097,A2UJHVB5TXBB68,Hand Tools,5.0
58098,A2UJQCZY636MXW,Planters,3.0
58099,A2UJTW64G8FD65,Lures,5.0
58100,A2UJVDCZ6U55ZX,Flowers,5.0
58101,A2UJVDCZ6U55ZX,Planters,5.0
58102,A2UJXSZGJNSS2Y,Traps,1.0
58103,A2UK1UXOJWE29E,Traps,5.0
58104,A2UK5V0GPY7TZR,Planters,3.0
58105,A2UK5VUB2JBYRD,Lures,5.0
58106,A2UK7HWHIK1VFK,Planters,3.0
58107,A2UKB6JZT6GPTG,Garden Hoses,2.0
58108,A2UKCZE44O7RYL,Cacti & Succulents,1.0
58109,A2UKDAJY6WILU7,Feeders,4.0
58110,A2UKEGJ5M0EJ0R,Flowers,1.0
58111,A2UKJJL48UMQ8,Traps,5.0
58112,A2UKMVERIHITU9,Flowers,3.0
58113,A2UKMVERIHITU9,Garden Hoses,4.0
58114,A2UKOHFEAN1XUZ,Garden Hoses,3.5
58115,A2UKPEDFXKMP30,Flowers,4.0
58116,A2UKPEDFXKMP30,Stands,5.0
58117,A2UKUPSG85LQ7N,Feeders,5.0
58118,A2UKW80WD4N6AU,Cacti & Succulents,4.5
58119,A2UKY013JBOSCI,Hooks & Hangers,3.0
58120,A2UKYRP1BOL0N8,Flowers,5.0
58121,A2UL064P67AV11,Traps,1.0
58122,A2UL0DVTM8KVNV,Stands,5.0
58123,A2UL23NMZNSJ4T,Garden Hoses,5.0
58124,A2UL69SZQQ7NLV,Traps,5.0
58125,A2UL6D3DY4II7U,Planters,3.0
58126,A2UL949P7DJBX5,Planters,5.0
58127,A2ULESH6GADUEW,Traps,4.333333333333333
58128,A2ULIIEEIUB4X,Garden Hoses,1.0
58129,A2ULJVRLAAO8ME,Flowers,5.0
58130,A2ULO8KHNX419Y,Planters,5.0
58131,A2ULP9UJYPBADO,Flowers,1.0
58132,A2ULQOGN59LDNK,Ant,5.0
58133,A2ULQOGN59LDNK,Traps,4.4
58134,A2ULQSGH4F6CPA,Feeders,5.0
58135,A2ULTBVEOA59EM,Flowers,1.0
58136,A2ULTVCMZ7F3RJ,Garden Hoses,2.0
58137,A2ULZRSHXS3HL7,Garden Hoses,5.0
58138,A2UM017QYJD3GI,Planters,3.0
58139,A2UM2B6FJYW38T,Feeders,5.0
58140,A2UM324B00HBC8,Deer Off,3.0
58141,A2UM324B00HBC8,Feeders,4.0
58142,A2UM324B00HBC8,Traps,2.6666666666666665
58143,A2UM9VPGAZYNTS,Traps,4.0
58144,A2UM9WVX913OK6,Garden Hoses,4.0
58145,A2UMA3ZKBM9OLW,Garden Hoses,5.0
58146,A2UMAKWVHBXPYW,Traps,5.0
58147,A2UMAU4INFAYX6,Feeders,5.0
58148,A2UMBXIMDHLP1T,Planters,2.3333333333333335
58149,A2UMC05YA1SEVF,Feeders,2.0
58150,A2UMH4PN4TN08,Feeders,4.5
58151,A2UMLBCX0EYP8W,Feeders,1.0
58152,A2UMMIILTK3TVM,Feeders,3.6666666666666665
58153,A2UMMIILTK3TVM,Planters,5.0
58154,A2UMMNJU86K33L,Garden Hoses,4.0
58155,A2UMMYCM4FMW82,Cacti & Succulents,5.0
58156,A2UMNMUG3GMR2L,Flowers,1.0
58157,A2UMPSR6CAADM3,Cacti & Succulents,5.0
58158,A2UMPSR6CAADM3,Stands,3.0
58159,A2UMQZROH7TTE9,Planters,5.0
58160,A2UMSCDIBHF04D,Flowers,3.0
58161,A2UMWG6GZACG7D,Hooks & Hangers,5.0
58162,A2UMY0A67KCU6S,Traps,5.0
58163,A2UMYVIVAVFLYN,Traps,5.0
58164,A2UN0NO2CLCK8P,Traps,3.0
58165,A2UN1AZP9GNK8J,Feeders,4.0
58166,A2UN1INPGSNLOJ,Hooks & Hangers,3.0
58167,A2UN4J9VJ69WZG,Flowers,3.0
58168,A2UN5Y82VJNQST,Planters,5.0
58169,A2UN6QHZICM5IT,Flowers,5.0
58170,A2UN70EPTDDWJP,Garden Hoses,5.0
58171,A2UN7AUOORFL6A,Feeders,1.0
58172,A2UN7UHXUQ6FE7,Planters,3.0
58173,A2UN8HSZQ0D4JK,Flowers,5.0
58174,A2UN8S34R1S9RW,Traps,5.0
58175,A2UNAFWQOWM87B,Flowers,5.0
58176,A2UNHO7BJP3E6A,Flowers,3.0
58177,A2UNJ2HAC3ILFT,Flowers,1.0
58178,A2UNM0MPFQI5R2,Garden Hoses,1.0
58179,A2UNOHSFSSAV7D,Traps,5.0
58180,A2UNPQIED8UO2O,Flowers,5.0
58181,A2UNPQIED8UO2O,Stands,4.0
58182,A2UNPQIED8UO2O,Traps,3.5
58183,A2UNQGOO2KBIZ1,Traps,5.0
58184,A2UNR4Q39KB8IB,Traps,5.0
58185,A2UNTWJTEJCRFG,Traps,5.0
58186,A2UNVG9G4XO6BW,Hand Tools,5.0
58187,A2UNWSNOCP98UV,Traps,1.0
58188,A2UNX4P6FFNOLU,Traps,5.0
58189,A2UNYPL4DDDFR4,Flowers,5.0
58190,A2UO040HWOP0C2,Feeders,5.0
58191,A2UO040HWOP0C2,Flowers,3.25
58192,A2UO040HWOP0C2,Hand Tools,5.0
58193,A2UO040HWOP0C2,Lures,5.0
58194,A2UO040HWOP0C2,Planters,4.5
58195,A2UO040HWOP0C2,Stands,4.5
58196,A2UO040HWOP0C2,Traps,5.0
58197,A2UO0IIKBLCDVW,Traps,5.0
58198,A2UO1UAWXG8LUP,Traps,2.0
58199,A2UO1XKY5BLF34,Feeders,4.0
58200,A2UO32S9DLDVQK,Flowers,5.0
58201,A2UO451GDMO0AM,Planters,5.0
58202,A2UO4E5GZ3XZLH,Flowers,2.0
58203,A2UO64HDPXWM9V,Feeders,5.0
58204,A2UO64HDPXWM9V,Traps,5.0
58205,A2UO7CCABVOOD3,Flowers,5.0
58206,A2UO9LX7TYCE8P,Feeders,1.0
58207,A2UOBRDJ1L3CDD,Traps,3.0
58208,A2UOCE4NNKI5RA,Lures,5.0
58209,A2UOGATCX1F8IK,Hooks & Hangers,3.0
58210,A2UOGATCX1F8IK,Planters,5.0
58211,A2UOGVG9AHHGGC,Flowers,1.6666666666666667
58212,A2UOGVG9AHHGGC,Planters,5.0
58213,A2UOGVG9AHHGGC,Traps,2.5
58214,A2UOHALGF2X77Q,Garden Hoses,4.0
58215,A2UOHJG8U64G23,Traps,5.0
58216,A2UOKU2ZH1U371,Feeders,5.0
58217,A2UOL99KRQKZUQ,Feeders,5.0
58218,A2UOLBX7155MY3,Feeders,5.0
58219,A2UOLBX7155MY3,Garden Hoses,4.0
58220,A2UOLBX7155MY3,Lures,5.0
58221,A2UOLQO90ZTQPS,Traps,5.0
58222,A2UOP5CDRQXU6C,Traps,4.0
58223,A2UOQMB8VE8E79,Feeders,4.0
58224,A2UOSYIC8D0LBP,Hooks & Hangers,5.0
58225,A2UOTNCRER6F24,Feeders,5.0
58226,A2UOV8C1DMNE2I,Flowers,4.0
58227,A2UOWFG197VNNB,Feeders,5.0
58228,A2UOWFG197VNNB,Traps,5.0
58229,A2UOWHRPP4895I,Garden Hoses,5.0
58230,A2UOY204UO46D9,Flowers,2.0
58231,A2UOY799IQ2C1D,Feeders,5.0
58232,A2UOYG2BQXY6VV,Planters,5.0
58233,A2UOZ5IS0T3U3U,Feeders,1.0
58234,A2UOZ5IS0T3U3U,Lures,5.0
58235,A2UOZ5IS0T3U3U,Traps,5.0
58236,A2UP1XOBHXK63F,Garden Hoses,1.0
58237,A2UP3RNKQ5CNLT,Stands,5.0
58238,A2UP4MI1CQ3O01,Garden Hoses,5.0
58239,A2UP85BMR12D31,Lures,4.0
58240,A2UP8QJ9P7B5LA,Traps,1.0
58241,A2UP9MFSG6XU9B,Traps,5.0
58242,A2UP9Z4IR87RJW,Pool Enzymes,5.0
58243,A2UPD3K6TS1P0H,Feeders,5.0
58244,A2UPDBCTTDUDDH,Garden Hoses,5.0
58245,A2UPDI3ZQ4GRXA,Garden Hoses,5.0
58246,A2UPDQWVL9SZG8,Feeders,5.0
58247,A2UPG505LTTJXA,Flowers,2.75
58248,A2UPG82XQXZP18,Stands,5.0
58249,A2UPJ8AKL8EOYE,Lures,4.0
58250,A2UPJLJCXD1UH9,Traps,5.0
58251,A2UPL1QTO5G7X4,Planters,5.0
58252,A2UPSTSTINLCT5,Traps,1.0
58253,A2UPTKN8PAC8T9,Garden Hoses,3.0
58254,A2UPVZULWUV6GO,Garden Hoses,1.0
58255,A2UPW37SQ72I9K,Garden Hoses,1.0
58256,A2UPXWMVDMOL96,Planters,4.0
58257,A2UQ0SNLDCJNQ4,Planters,5.0
58258,A2UQ2HX6VQ9EB7,Feeders,5.0
58259,A2UQ51CKAB8RYR,Feeders,4.0
58260,A2UQ6B1KSW7Q32,Planters,5.0
58261,A2UQ8X745ZNG32,Hand Tools,5.0
58262,A2UQA551N81EID,Flowers,3.0
58263,A2UQB31MTVU4PW,Traps,5.0
58264,A2UQBQ0DOSY6DL,Feeders,3.0
58265,A2UQBQ0DOSY6DL,Flowers,3.0
58266,A2UQBQ0DOSY6DL,Lures,5.0
58267,A2UQC2X627YSWK,Feeders,4.0
58268,A2UQCYDIAK8MT7,Feeders,5.0
58269,A2UQD39CKB9GWB,Feeders,5.0
58270,A2UQE3NZRYWHIP,Garden Hoses,2.0
58271,A2UQE7O9HREPPV,Garden Hoses,5.0
58272,A2UQEMS2O22PPH,Traps,5.0
58273,A2UQG7OA4R8WMF,Feeders,5.0
58274,A2UQGGK8VJPUH5,Ant,1.0
58275,A2UQIQUOAB47OT,Deer Off,5.0
58276,A2UQIQUOAB47OT,Garden Hoses,5.0
58277,A2UQIZU7UGQIM,Feeders,5.0
58278,A2UQJSEHDU7VBX,Planters,5.0
58279,A2UQJSJMCN28ES,Garden Hoses,5.0
58280,A2UQKVIKT2HFKC,Flowers,5.0
58281,A2UQL6AOXOO448,Stands,5.0
58282,A2UQLZI91T1A1Y,Feeders,3.0
58283,A2UQM8YWN037G5,Garden Hoses,5.0
58284,A2UQM8YWN037G5,Planters,5.0
58285,A2UQMGK50O1MUH,Garden Hoses,3.0
58286,A2UQMMVUSGHCIL,Traps,1.0
58287,A2UQMUP2Q0N2YA,Garden Hoses,2.0
58288,A2UQMUP2Q0N2YA,Hooks & Hangers,5.0
58289,A2UQMX4Z05NP5L,Flowers,2.0
58290,A2UQOFIEH18FBS,Planters,5.0
58291,A2UQT78LVVUME3,Lures,3.0
58292,A2UQU9PQ0XS89S,Traps,5.0
58293,A2UQVZKY927W3,Feeders,5.0
58294,A2UR02RRTZ0PLA,Feeders,1.0
58295,A2UR05213FCJZN,Planters,5.0
58296,A2UR0EUZX6DG73,Feeders,5.0
58297,A2UR1VQLRZSDNX,Cacti & Succulents,3.0
58298,A2UR25VT8S0JZ0,Cacti & Succulents,4.0
58299,A2UR44HF5K9FE5,Traps,4.5
58300,A2UR5CTRYL8J0C,Planters,1.0
58301,A2UR9LR74YO5T5,Feeders,5.0
58302,A2URC3GJPI4M03,Flowers,3.0
58303,A2URF6JWJ0JMWO,Flowers,5.0
58304,A2URHG749A9264,Garden Hoses,4.0
58305,A2URJSMYMDTVJZ,Traps,5.0
58306,A2URMXP12JHMBM,Feeders,5.0
58307,A2URPI1P8DC2RV,Traps,5.0
58308,A2URRAV5K38E2Y,Hooks & Hangers,1.0
58309,A2URRAV5K38E2Y,Traps,2.0
58310,A2URSUXBHAT9J4,Traps,1.0
58311,A2URTJ7OC5LPKV,Traps,4.0
58312,A2URTNIRYHOZ47,Flowers,1.0
58313,A2URW367C03Z31,Feeders,4.0
58314,A2URX7288UKHQT,Traps,5.0
58315,A2URX9WD7EW88D,Traps,2.5
58316,A2URYI51ITA901,Traps,1.25
58317,A2US0I45Z6BR77,Feeders,5.0
58318,A2US0I45Z6BR77,Traps,4.0
58319,A2US19JARRMG3S,Garden Hoses,1.0
58320,A2US4HPFMI7JKQ,Garden Hoses,5.0
58321,A2US4WY91ZTXBD,Garden Hoses,4.0
58322,A2US7L7GY8GRHA,Feeders,5.0
58323,A2US9IE1FVTHHC,Flowers,1.0
58324,A2US9RXB5YCR64,Garden Hoses,4.0
58325,A2USCF0G7VJ3BK,Planters,5.0
58326,A2USF6I5GDRVQQ,Traps,5.0
58327,A2USJJJBHU9SXT,Planters,3.0
58328,A2USMTS3MVHD,Traps,4.0
58329,A2USPB0UG2QINI,Flowers,5.0
58330,A2USRFOMNH7CGI,Traps,3.5
58331,A2USTZD6RUQ997,Garden Hoses,5.0
58332,A2USX1LGPLGJNU,Stands,4.0
58333,A2USX601I4L2BQ,Traps,2.0
58334,A2USY1J4PJVW2V,Traps,2.0
58335,A2USYUSM0UXBY8,Hooks & Hangers,4.0
58336,A2USZ31MNYVSXF,Planters,5.0
58337,A2USZPMORPPVX9,Hand Tools,3.0
58338,A2USZPMORPPVX9,Planters,5.0
58339,A2UT0FWM1DHKFJ,Deer Off,3.0
58340,A2UT0FWM1DHKFJ,Feeders,5.0
58341,A2UT0FWM1DHKFJ,Traps,4.333333333333333
58342,A2UT2VSN2EU646,Garden Hoses,4.0
58343,A2UT37CPVV2DXP,Garden Hoses,2.0
58344,A2UT4KYFR4FS1J,Traps,5.0
58345,A2UT71E4AT07YW,Flowers,1.0
58346,A2UT7PR6GMHG8O,Traps,5.0
58347,A2UT8YBMN3JLS1,Planters,2.0
58348,A2UT8YBMN3JLS1,Stands,4.0
58349,A2UT9TIAZ7F5VP,Lures,5.0
58350,A2UTBCJPMJYUTD,Lures,4.0
58351,A2UTCN78TGWVDP,Hand Tools,2.0
58352,A2UTD2I12C1X9U,Feeders,5.0
58353,A2UTD2I12C1X9U,Flowers,5.0
58354,A2UTD2I12C1X9U,Planters,1.0
58355,A2UTD891PRPLLX,Planters,5.0
58356,A2UTD8IVG3SEW1,Traps,4.5
58357,A2UTDHRIHWARPB,Traps,5.0
58358,A2UTF1ZBFMFS3Y,Traps,1.0
58359,A2UTFRGSD1MY66,Planters,4.0
58360,A2UTGD47BQESE1,Garden Hoses,5.0
58361,A2UTHRUDG8DP07,Traps,2.0
58362,A2UTI5XFZD3N2D,Planters,5.0
58363,A2UTK9RNCN785P,Traps,1.0
58364,A2UTLCY3NT74Z7,Traps,1.0
58365,A2UTO9L52BF1HA,Feeders,5.0
58366,A2UTOKE10TQ8PA,Traps,5.0
58367,A2UTOZO18E03BE,Garden Hoses,5.0
58368,A2UTU1T0P7YTSG,Feeders,5.0
58369,A2UTU1T0P7YTSG,Garden Hoses,4.0
58370,A2UTUDUE8O7JN0,Flowers,1.0
58371,A2UTVQWBDMM7QO,Feeders,5.0
58372,A2UTXA1XPIQKFP,Planters,5.0
58373,A2UTY02SR7STV9,Feeders,1.0
58374,A2UU0MQRZ2VFWZ,Planters,3.6666666666666665
58375,A2UU1AWN4UQTNT,Flowers,4.0
58376,A2UU3TQD379THD,Traps,5.0
58377,A2UU4KDB9OOTSQ,Traps,1.0
58378,A2UU53PB2KTO4T,Planters,5.0
58379,A2UU7OXFS3BAYB,Planters,1.0
58380,A2UU8B111IC72P,Hand Tools,5.0
58381,A2UUAVVKYI2LJS,Garden Hoses,1.0
58382,A2UUBE7BZVDQ9P,Traps,5.0
58383,A2UUBUH2RT5MM9,Garden Hoses,3.0
58384,A2UUKECPO2ANWN,Lures,3.0
58385,A2UUKLXASM3SRQ,Traps,5.0
58386,A2UUKXV6PXH6JQ,Feeders,5.0
58387,A2UULONDTMMNL9,Planters,5.0
58388,A2UURUUL5A9LB3,Hand Tools,5.0
58389,A2UUS5CMDXZN8B,Traps,1.0
58390,A2UUXLVCLYYUOC,Traps,3.0
58391,A2UV0PLBY8JM2E,Garden Hoses,1.0
58392,A2UV38H8FN6PDS,Flowers,1.0
58393,A2UV6ARAAEDFCU,Traps,3.0
58394,A2UV6JW47BBB1M,Traps,5.0
58395,A2UV7SOU5G0PYA,Garden Hoses,3.0
58396,A2UV80YUG6CUWN,Flowers,3.0
58397,A2UV8P49PTO8N1,Traps,5.0
58398,A2UV9RZ00RL7Q9,Lures,4.0
58399,A2UV9YCWD498CD,Hand Tools,5.0
58400,A2UVBCLV5F9OWT,Flowers,5.0
58401,A2UVDPBRZTWN6S,Deer Off,5.0
58402,A2UVFFETR050IX,Planters,5.0
58403,A2UVHVIM0ACF9R,Garden Hoses,2.0
58404,A2UVI6Z01T2CF5,Garden Hoses,5.0
58405,A2UVJA0FE4BHE1,Planters,2.0
58406,A2UVJJ6R54B8U6,Flowers,4.0
58407,A2UVJU494JX9QA,Planters,5.0
58408,A2UVL1T3CL070X,Lures,3.0
58409,A2UVLWH4HEHQVB,Traps,5.0
58410,A2UVQ8245RGOFN,Feeders,3.0
58411,A2UVRQI23RKNN2,Hand Tools,5.0
58412,A2UVTYPINKXANL,Garden Hoses,1.0
58413,A2UVV9DEO6UWQO,Feeders,1.0
58414,A2UVVB0EJ3G97R,Hooks & Hangers,5.0
58415,A2UVVB0EJ3G97R,Traps,3.0
58416,A2UVXGC0FCXTYC,Garden Hoses,4.0
58417,A2UW0TUJV31LAT,Garden Hoses,1.0
58418,A2UW2JKTK4YD19,Planters,1.0
58419,A2UW50N77PZCS3,Garden Hoses,5.0
58420,A2UW5SSK2BTFKF,Hand Tools,4.0
58421,A2UW6D7ZUP0IQX,Flowers,4.5
58422,A2UWAFHU567PMP,Feeders,5.0
58423,A2UWAFHU567PMP,Garden Hoses,1.0
58424,A2UWALCLCYUBBI,Hand Tools,1.0
58425,A2UWBKIMQEER2T,Planters,5.0
58426,A2UWDV8SZ08M47,Flowers,5.0
58427,A2UWELRCZP4FVB,Planters,1.0
58428,A2UWF4JKU4ESER,Traps,5.0
58429,A2UWFWKT111LXP,Hooks & Hangers,1.0
58430,A2UWH0ZI3JQYZL,Flowers,4.0
58431,A2UWHLFPAU0N0F,Traps,3.0
58432,A2UWIQO800LS8H,Flowers,5.0
58433,A2UWIWD56X2Z5O,Lures,5.0
58434,A2UWIWD56X2Z5O,Traps,5.0
58435,A2UWK5CQ8NO1LP,Traps,5.0
58436,A2UWKLLMRXSN3M,Traps,4.0
58437,A2UWLIFD3VBKPS,Flowers,4.333333333333333
58438,A2UWMSPCW6CTVF,Garden Hoses,5.0
58439,A2UWOCKED5HZ7U,Cacti & Succulents,1.0
58440,A2UWPPU5GZLMQZ,Deer Off,3.0
58441,A2UWPPU5GZLMQZ,Traps,3.0
58442,A2UWPY8U5EDIR7,Feeders,3.0
58443,A2UWRHR4B8IBPJ,Traps,1.0
58444,A2UWWOLZEPNPYF,Garden Hoses,1.0
58445,A2UWWXODQN2PG3,Stands,5.0
58446,A2UWXBS2MK5L57,Planters,1.0
58447,A2UX06R37VBDX,Flowers,1.0
58448,A2UX130EUU9L1,Garden Hoses,1.0
58449,A2UX2VNDLXC1NH,Planters,2.0
58450,A2UX3JMJ6WY3RM,Traps,5.0
58451,A2UX3NOI777XC7,Garden Hoses,1.0
58452,A2UX6M53NV82LU,Garden Hoses,5.0
58453,A2UX6UWXRJ02VW,Feeders,5.0
58454,A2UX8RDK6LGW0S,Traps,5.0
58455,A2UX9BE6CMEUAX,Feeders,5.0
58456,A2UXA6D70FCJGV,Feeders,5.0
58457,A2UXB12WOQC3FH,Planters,5.0
58458,A2UXDNODSPSVE9,Flowers,5.0
58459,A2UXF1RX0CQQ25,Traps,5.0
58460,A2UXFJ8RAFEI7C,Stands,3.0
58461,A2UXIKP0CJR5AN,Feeders,5.0
58462,A2UXKLAXRWG49W,Feeders,2.0
58463,A2UXKWK86056BB,Cacti & Succulents,5.0
58464,A2UXKWK86056BB,Planters,5.0
58465,A2UXLKXHH8VJYN,Flowers,1.0
58466,A2UXM06DDFDTLO,Flowers,5.0
58467,A2UXOSWBFJW6J6,Garden Hoses,1.0
58468,A2UXRIBP5ZPEM4,Traps,5.0
58469,A2UXU0Q815JMQ2,Flowers,5.0
58470,A2UXU0Q815JMQ2,Garden Hoses,5.0
58471,A2UXW9YY285E8A,Traps,5.0
58472,A2UXZRDGNIMUPU,Traps,5.0
58473,A2UY0F7IVP4U1W,Traps,5.0
58474,A2UY13LQU12DH6,Feeders,5.0
58475,A2UY17BAXSND8H,Planters,4.0
58476,A2UY2TBPXT4TJ,Lures,5.0
58477,A2UY3C9GJK7JAB,Traps,1.0
58478,A2UY4ARFNV6H4B,Stands,4.0
58479,A2UY4HTIBX4TRW,Feeders,1.0
58480,A2UYA63PSQTFGS,Traps,2.0
58481,A2UYB7Y21ZCNAL,Hand Tools,5.0
58482,A2UYB7Y21ZCNAL,Traps,5.0
58483,A2UYE2LLD3OH1G,Planters,5.0
58484,A2UYF4AGD2N9PN,Traps,4.0
58485,A2UYFFOLMY8V46,Planters,5.0
58486,A2UYG6LM1CTXMZ,Traps,5.0
58487,A2UYGOYMV73826,Traps,3.0
58488,A2UYLWJW5K7499,Garden Hoses,2.0
58489,A2UYNZ76ZM3XJ5,Planters,4.0
58490,A2UYO631YE6UQ,Flowers,4.0
